qid,ndcg@50
411,0.000000
412,0.500000
413,0.500000
414,0.000000
415,0.630930
416,0.500000
417,0.333333
418,1.000000
419,0.201849
42,0.605260
420,0.500000
421,0.630930
422,0.190551
423,0.000000
424,1.000000
425,1.000000
426,0.000000
427,0.000000
428,1.000000
429,0.270238
43,0.000000
430,1.000000
431,0.630930
432,0.630930
433,0.000000
434,1.000000
435,1.000000
436,0.201849
437,0.356207
438,0.333333
439,0.630930
44,0.184289
440,0.630930
441,1.000000
442,1.000000
443,1.000000
444,1.000000
445,0.262650
446,0.500000
447,1.000000
448,1.000000
449,1.000000
45,0.231378
450,0.000000
451,0.000000
452,0.630930
453,0.430677
454,0.218104
455,1.000000
456,1.000000
457,0.203795
458,0.630930
459,1.000000
46,0.630930
460,0.356207
461,0.430677
462,0.630930
463,0.190551
464,1.000000
465,1.000000
466,0.255958
467,0.000000
468,0.430677
469,0.315465
47,0.200000
470,0.630930
471,0.386853
472,0.278943
473,0.000000
474,1.000000
475,0.000000
476,1.000000
477,0.630930
478,1.000000
479,0.430677
48,0.333333
480,0.000000
481,1.000000
482,1.000000
483,0.630930
484,0.239812
485,0.315465
486,1.000000
487,1.000000
488,1.000000
489,0.356207
49,0.000000
490,1.000000
491,1.000000
492,1.000000
493,1.000000
494,0.630930
495,0.000000
496,0.000000
497,1.000000
498,0.255958
499,1.000000
5,0.231378
50,0.262650
500,1.000000
501,0.386853
502,0.218104
503,1.000000
504,0.224244
505,0.500000
506,0.000000
507,0.630930
508,1.000000
509,0.000000
51,0.210310
510,0.000000
511,0.262650
512,1.000000
513,1.000000
514,0.208015
515,0.208015
516,1.000000
517,1.000000
518,1.000000
519,0.500000
52,0.203795
520,0.255958
521,0.000000
522,0.386853
523,1.000000
524,0.201849
525,1.000000
526,1.000000
527,0.000000
528,0.630930
529,1.000000
53,0.264068
530,1.000000
531,0.630930
532,0.262650
533,0.500000
534,0.630930
535,1.000000
536,1.000000
537,1.000000
538,0.000000
539,0.386853
54,1.000000
540,0.000000
541,1.000000
542,1.000000
543,0.235409
544,0.000000
545,1.000000
546,1.000000
547,0.630930
548,1.000000
549,1.000000
55,0.000000
550,0.000000
551,1.000000
552,0.333333
553,1.000000
554,1.000000
555,0.630930
556,0.000000
557,0.178104
558,0.630930
559,0.630930
56,0.000000
560,0.333333
561,1.000000
562,1.000000
563,0.630930
564,0.244651
565,1.000000
566,0.000000
567,1.000000
568,1.000000
569,0.630930
57,1.000000
570,1.000000
571,1.000000
572,1.000000
573,1.000000
574,0.630930
575,0.000000
576,0.500000
577,1.000000
578,1.000000
579,0.000000
58,0.000000
580,0.191959
581,0.000000
582,1.000000
583,1.000000
584,1.000000
585,1.000000
586,1.000000
587,1.000000
588,1.000000
589,1.000000
59,0.000000
590,0.239812
591,0.198240
592,0.205847
593,0.630930
594,0.630930
595,0.000000
596,1.000000
6,0.430677
60,0.430677
61,0.000000
62,0.000000
63,0.000000
64,1.000000
65,0.153287
66,0.000000
67,0.000000
68,0.750642
69,0.198240
7,1.000000
70,0.000000
71,0.000000
72,0.231378
73,0.356207
74,0.613147
75,0.000000
76,0.315465
77,0.386853
78,0.301030
79,0.000000
8,0.087027
80,0.000000
81,0.630930
82,0.191959
83,0.301030
84,0.000000
85,1.000000
86,0.000000
87,0.000000
88,0.630930
89,0.386853
9,0.000000
90,1.000000
91,0.630930
92,0.000000
93,0.122629
94,0.250000
95,0.460150
96,0.334798
97,0.218104
98,1.000000
99,0.185449
