qid,ndcg@50
281,0.262650
282,0.000000
283,1.000000
284,0.630930
285,0.227670
286,0.356207
287,0.262650
288,0.630930
289,0.210310
29,0.630930
290,0.235409
291,0.000000
292,0.000000
293,1.000000
294,0.301030
295,1.000000
296,0.333333
297,0.000000
298,0.255958
299,0.333333
3,0.000000
30,0.000000
300,0.000000
301,0.333333
302,0.630930
303,0.000000
304,0.000000
305,1.000000
306,0.231378
307,0.000000
308,0.000000
309,0.630930
31,1.000000
310,0.333333
311,0.127544
312,0.190551
313,0.000000
314,0.124956
315,0.500000
316,0.500000
317,0.500000
318,0.630930
319,1.000000
32,0.356207
320,1.000000
321,0.000000
322,1.000000
323,0.301030
324,0.000000
325,0.430677
326,0.000000
327,0.500000
328,0.108093
329,1.000000
33,0.262650
330,1.000000
331,0.000000
332,0.189200
333,0.386853
334,0.135545
335,0.249472
336,0.000000
337,0.239812
338,0.386853
339,0.000000
34,0.000000
340,0.000000
341,0.000000
342,0.386853
343,0.000000
344,0.000000
345,1.000000
346,1.000000
347,0.000000
348,0.630930
349,0.194959
35,0.000000
350,0.212746
351,1.000000
352,0.386853
353,0.000000
354,0.356207
355,0.630930
356,0.000000
357,1.000000
358,1.000000
359,1.000000
36,0.212746
360,0.289065
361,0.630930
362,0.000000
363,0.000000
364,0.000000
365,1.000000
366,0.255958
367,1.000000
368,1.000000
369,0.000000
37,0.333333
370,0.630930
371,0.500000
372,0.500000
373,0.630930
374,0.278943
375,0.000000
376,1.000000
377,0.630930
378,0.000000
379,0.000000
38,0.250000
380,0.000000
381,0.430677
382,0.000000
383,1.000000
384,0.301030
385,0.289065
386,1.000000
387,1.000000
388,1.000000
389,0.250000
39,0.000000
390,0.000000
391,1.000000
392,0.196562
393,1.000000
394,1.000000
395,0.000000
396,0.630930
397,0.000000
398,0.000000
399,0.270238
4,0.000000
40,1.000000
400,1.000000
401,0.000000
402,1.000000
403,0.000000
404,0.000000
405,0.301030
406,0.356207
407,1.000000
408,0.000000
409,0.000000
41,0.000000
410,0.000000
411,0.000000
412,0.212746
413,1.000000
414,0.630930
415,0.250000
416,0.500000
417,0.333333
418,0.270238
419,0.235409
42,0.624051
420,0.183169
421,1.000000
422,0.000000
423,0.000000
424,1.000000
425,0.430677
426,0.198240
427,0.208015
428,0.184289
429,0.301030
43,0.356207
430,1.000000
431,0.178104
432,0.000000
433,0.000000
434,1.000000
435,1.000000
436,0.000000
437,0.210310
438,0.224244
439,0.262650
44,0.221065
440,0.500000
441,1.000000
442,1.000000
443,1.000000
444,1.000000
445,0.262650
446,0.500000
447,0.000000
448,1.000000
449,1.000000
45,0.250000
450,0.000000
451,0.000000
452,0.000000
453,0.000000
454,0.315465
455,1.000000
456,0.315465
457,0.218104
458,0.430677
459,0.630930
46,0.000000
460,0.218104
461,0.630930
462,0.227670
463,0.000000
464,1.000000
465,0.278943
466,0.000000
467,0.000000
468,0.000000
469,0.289065
47,0.356207
470,1.000000
471,0.500000
472,0.333333
473,0.000000
474,1.000000
475,0.000000
476,1.000000
477,0.000000
478,0.430677
479,1.000000
48,0.500000
480,0.000000
481,0.000000
482,1.000000
483,0.278943
484,0.255958
485,0.630930
486,1.000000
487,0.000000
488,0.430677
489,1.000000
49,0.000000
490,0.630930
491,1.000000
492,0.356207
493,1.000000
494,0.630930
495,0.000000
496,0.221065
497,1.000000
498,0.185449
499,0.210310
5,0.000000
50,0.218104
500,1.000000
501,0.386853
502,0.190551
503,1.000000
504,0.000000
505,0.630930
506,0.190551
507,0.194959
508,1.000000
509,0.000000
51,1.000000
510,0.000000
511,0.183169
512,0.000000
513,0.630930
514,0.289065
515,0.244651
516,1.000000
517,0.500000
518,0.356207
519,1.000000
52,1.000000
520,0.000000
521,0.386853
522,0.630930
523,1.000000
524,1.000000
525,1.000000
526,0.315465
527,0.301030
528,0.000000
529,0.630930
53,0.000000
530,1.000000
531,1.000000
532,1.000000
533,0.244651
534,0.270238
535,0.630930
536,1.000000
537,1.000000
538,0.000000
539,0.235409
54,1.000000
540,0.200000
541,1.000000
542,1.000000
543,0.630930
544,0.000000
545,1.000000
546,1.000000
547,0.630930
548,1.000000
549,1.000000
55,0.000000
550,0.000000
551,1.000000
552,0.289065
553,0.500000
554,0.000000
555,0.315465
556,0.000000
557,0.218104
558,0.289065
559,1.000000
56,0.000000
560,0.270238
561,0.386853
562,1.000000
563,0.333333
564,0.333333
565,0.270238
566,0.000000
567,1.000000
568,0.693426
569,0.430677
57,1.000000
570,0.630930
571,1.000000
572,0.630930
573,0.000000
574,0.630930
575,0.000000
576,0.630930
577,1.000000
578,1.000000
579,0.000000
58,0.000000
580,0.224244
581,0.201849
582,1.000000
583,0.278943
584,1.000000
585,0.333333
586,1.000000
587,0.333333
588,1.000000
589,1.000000
59,0.000000
590,0.000000
591,0.235409
592,0.000000
593,0.227670
594,0.500000
595,0.191959
596,1.000000
6,0.333333
60,0.270238
61,0.000000
62,0.000000
63,0.000000
64,1.000000
65,0.000000
66,0.000000
67,0.000000
68,0.204382
69,0.000000
7,0.255958
70,0.177184
71,0.184289
72,0.000000
73,0.386853
74,0.128951
75,0.000000
76,0.000000
77,0.386853
78,1.000000
79,1.000000
8,0.000000
80,0.386853
81,0.386853
82,0.244651
83,0.315465
84,0.000000
85,1.000000
86,0.000000
87,0.000000
88,1.000000
89,0.244651
9,0.630930
90,0.000000
91,0.000000
92,0.000000
93,0.112996
94,0.210310
95,0.000000
96,0.409033
97,0.210310
98,0.205847
99,0.630930
