qid,ndcg@50
445,0.000000
446,0.315465
447,0.630930
448,1.000000
449,0.000000
45,0.000000
450,0.000000
451,0.000000
452,1.000000
453,0.000000
454,0.000000
455,0.000000
456,0.000000
457,0.000000
458,0.000000
459,0.630930
46,0.000000
460,0.000000
461,0.630930
462,0.262650
463,0.000000
464,0.000000
465,0.000000
466,0.270238
467,0.000000
468,0.000000
469,0.289065
47,0.255958
470,0.500000
471,1.000000
472,0.000000
473,0.000000
474,0.000000
475,0.255958
476,1.000000
477,1.000000
478,0.244651
479,0.000000
48,0.270238
480,0.000000
481,0.000000
482,0.000000
483,0.000000
484,0.000000
485,1.000000
486,1.000000
487,0.000000
488,0.000000
489,1.000000
49,0.000000
490,1.000000
491,0.630930
492,0.000000
493,0.386853
494,0.221065
495,0.000000
496,0.000000
497,1.000000
498,0.000000
499,1.000000
5,0.500000
50,0.000000
500,0.270238
501,0.000000
502,0.000000
503,1.000000
504,0.000000
505,0.000000
506,0.000000
507,0.000000
508,0.630930
509,0.000000
51,0.000000
510,0.000000
511,0.000000
512,0.000000
513,0.630930
514,0.262650
515,0.000000
516,0.000000
517,0.000000
518,0.000000
519,0.000000
52,0.000000
520,1.000000
521,0.500000
522,0.000000
523,0.000000
524,1.000000
525,0.000000
526,0.000000
527,0.000000
528,0.000000
529,0.000000
53,0.306574
530,1.000000
531,0.000000
532,0.000000
533,0.000000
534,0.000000
535,0.000000
536,0.000000
537,0.000000
538,0.000000
539,0.000000
54,0.000000
540,0.000000
541,1.000000
542,0.000000
543,0.000000
544,0.000000
545,1.000000
546,1.000000
547,0.000000
548,0.000000
549,0.000000
55,0.224244
550,0.000000
551,0.000000
552,0.000000
553,0.630930
554,0.000000
555,0.000000
556,0.000000
557,0.000000
558,0.000000
559,0.000000
56,0.000000
560,0.270238
561,0.000000
562,0.000000
563,0.000000
564,0.000000
565,0.000000
566,0.000000
567,0.000000
568,0.000000
569,0.000000
57,1.000000
570,0.000000
571,0.000000
572,0.630930
573,0.000000
574,0.000000
575,0.000000
576,1.000000
577,0.000000
578,0.000000
579,0.000000
58,0.000000
580,0.000000
581,0.356207
582,1.000000
583,0.000000
584,0.000000
585,1.000000
586,0.000000
587,0.000000
588,0.000000
589,0.000000
59,0.000000
590,0.000000
591,0.191959
592,0.000000
593,0.000000
594,0.000000
595,0.000000
596,0.500000
6,0.000000
60,0.000000
61,0.630930
62,0.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,0.000000
68,0.000000
69,0.000000
7,1.000000
70,0.000000
71,0.000000
72,0.000000
73,0.000000
74,0.000000
75,0.000000
76,0.000000
77,0.000000
78,0.000000
79,0.000000
8,0.292189
80,0.237198
81,0.000000
82,0.630930
83,1.000000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
88,0.000000
89,0.205847
9,0.000000
90,0.430677
91,0.630930
92,0.141869
93,0.438608
94,0.630930
95,0.577860
96,0.264186
97,0.190551
98,0.000000
99,0.500000
