qid,ndcg@50
280,0.430677
281,1.000000
282,0.356207
283,1.000000
284,1.000000
285,0.000000
286,1.000000
287,1.000000
288,0.356207
289,1.000000
29,0.630930
290,1.000000
291,0.430677
292,0.000000
293,1.000000
294,0.278943
295,0.430677
296,0.000000
297,0.000000
298,0.500000
299,0.000000
3,0.000000
30,0.000000
300,0.000000
301,0.000000
302,0.000000
303,0.000000
304,0.000000
305,1.000000
306,0.000000
307,0.231378
308,0.000000
309,0.500000
31,1.000000
310,0.000000
311,0.000000
312,0.000000
313,1.000000
314,0.000000
315,0.000000
316,0.630930
317,1.000000
318,0.000000
319,0.000000
32,1.000000
320,0.000000
321,0.000000
322,1.000000
323,0.000000
324,0.000000
325,0.000000
326,0.000000
327,0.500000
328,0.204382
329,0.000000
33,1.000000
330,1.000000
331,0.000000
332,0.235409
333,0.000000
334,0.000000
335,0.000000
336,0.000000
337,0.000000
338,1.000000
339,1.000000
34,0.000000
340,0.000000
341,0.000000
342,0.000000
343,0.000000
344,0.000000
345,1.000000
346,0.000000
347,0.000000
348,0.000000
349,0.333333
35,0.000000
350,0.000000
351,1.000000
352,0.000000
353,0.000000
354,0.000000
355,0.386853
356,0.000000
357,0.333333
358,1.000000
359,0.630930
36,0.000000
360,0.000000
361,1.000000
362,0.000000
363,0.000000
364,0.000000
365,1.000000
366,0.000000
367,1.000000
368,0.356207
369,0.000000
37,0.000000
370,1.000000
371,0.000000
372,0.000000
373,1.000000
374,0.630930
375,0.000000
376,0.630930
377,0.430677
378,0.000000
379,0.500000
38,0.430677
380,0.000000
381,0.000000
382,0.000000
383,0.000000
384,0.000000
385,0.000000
386,0.386853
387,1.000000
388,0.630930
389,0.000000
39,0.000000
390,0.000000
391,1.000000
392,0.500000
393,0.000000
394,0.000000
395,0.000000
396,0.630930
397,0.000000
398,1.000000
399,0.630930
4,0.000000
40,0.000000
400,0.386853
401,0.000000
402,0.356207
403,0.000000
404,0.000000
405,1.000000
406,1.000000
407,1.000000
408,0.000000
409,0.000000
41,0.000000
410,0.630930
411,0.000000
412,0.630930
413,0.333333
414,0.000000
415,0.301030
416,0.000000
417,0.630930
418,1.000000
419,0.000000
42,0.624051
420,0.235409
421,0.430677
422,0.000000
423,0.630930
424,0.430677
425,1.000000
426,0.000000
427,0.000000
428,0.356207
429,0.208015
43,0.000000
430,1.000000
431,0.386853
432,0.000000
433,0.000000
434,1.000000
435,0.386853
436,0.000000
437,0.356207
438,0.500000
439,0.315465
44,0.000000
440,0.630930
441,1.000000
442,1.000000
443,1.000000
444,0.000000
445,0.000000
446,1.000000
447,1.000000
448,1.000000
449,0.000000
45,1.000000
450,1.000000
451,0.000000
452,0.630930
453,0.278943
454,0.000000
455,1.000000
456,0.301030
457,1.000000
458,1.000000
459,1.000000
46,0.227670
460,0.500000
461,1.000000
462,1.000000
463,0.500000
464,0.356207
465,1.000000
466,0.000000
467,0.000000
468,0.000000
469,0.231378
47,0.000000
470,1.000000
471,0.250000
472,0.000000
473,0.000000
474,1.000000
475,0.000000
476,0.630930
477,1.000000
478,0.270238
479,0.000000
48,1.000000
480,0.000000
481,0.386853
482,0.000000
483,1.000000
484,0.000000
485,0.630930
486,1.000000
487,0.000000
488,1.000000
489,0.000000
49,0.000000
490,1.000000
491,1.000000
492,1.000000
493,0.386853
494,0.430677
495,0.000000
496,0.000000
497,1.000000
498,0.630930
499,1.000000
5,0.630930
50,1.000000
500,1.000000
501,0.000000
502,0.000000
503,1.000000
504,0.000000
505,1.000000
506,0.000000
507,0.000000
508,1.000000
509,0.000000
51,0.000000
510,0.000000
511,0.000000
512,0.000000
513,1.000000
514,0.000000
515,0.000000
516,1.000000
517,0.000000
518,1.000000
519,0.000000
52,0.000000
520,0.000000
521,0.000000
522,0.208015
523,0.386853
524,0.000000
525,1.000000
526,0.356207
527,0.000000
528,0.430677
529,0.000000
53,0.613147
530,1.000000
531,0.430677
532,0.000000
533,0.500000
534,0.630930
535,1.000000
536,1.000000
537,1.000000
538,0.000000
539,0.500000
54,1.000000
540,0.000000
541,1.000000
542,0.630930
543,0.000000
544,0.000000
545,1.000000
546,1.000000
547,0.630930
548,1.000000
549,0.262650
55,0.000000
550,0.000000
551,0.630930
552,0.000000
553,1.000000
554,0.000000
555,0.000000
556,0.000000
557,0.386853
558,0.000000
559,0.000000
56,0.000000
560,0.000000
561,0.430677
562,1.000000
563,0.000000
564,0.000000
565,0.000000
566,0.000000
567,1.000000
568,1.000000
569,0.630930
57,1.000000
570,1.000000
571,1.000000
572,0.000000
573,1.000000
574,0.630930
575,0.000000
576,0.000000
577,1.000000
578,0.289065
579,1.000000
58,0.000000
580,0.000000
581,0.000000
582,0.630930
583,0.630930
584,0.000000
585,1.000000
586,0.000000
587,1.000000
588,1.000000
589,1.000000
59,0.000000
590,0.000000
591,0.000000
592,0.000000
593,0.000000
594,0.630930
595,0.000000
596,1.000000
6,0.224244
60,0.000000
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,0.000000
68,0.613147
69,0.000000
7,1.000000
70,0.000000
71,0.000000
72,0.500000
73,0.333333
74,0.613147
75,0.000000
76,0.000000
77,0.000000
78,0.000000
79,0.000000
8,0.765361
80,0.000000
81,1.000000
82,0.000000
83,0.500000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
88,0.000000
89,0.630930
9,0.000000
90,1.000000
91,1.000000
92,0.000000
93,0.000000
94,0.000000
95,0.000000
96,0.292461
97,0.630930
98,1.000000
99,0.000000
