qid,ndcg@50
291,0.193426
292,0.000000
293,0.191959
294,0.181043
295,0.218104
296,0.000000
297,0.000000
298,0.356207
299,0.000000
3,0.000000
30,0.000000
300,0.000000
301,0.000000
302,0.000000
303,0.000000
304,0.000000
305,0.000000
306,0.000000
307,0.000000
308,0.000000
309,0.179052
31,0.315465
310,0.000000
311,0.141869
312,0.000000
313,0.630930
314,0.000000
315,0.000000
316,0.386853
317,0.000000
318,0.000000
319,0.000000
32,0.000000
320,0.000000
321,0.000000
322,0.212746
323,0.000000
324,0.000000
325,0.000000
326,0.000000
327,0.215338
328,0.113708
329,0.000000
33,0.212746
330,1.000000
331,0.000000
332,0.250000
333,0.000000
334,0.139595
335,0.000000
336,0.190551
337,0.000000
338,0.430677
339,0.000000
34,0.000000
340,0.000000
341,0.000000
342,0.000000
343,0.000000
344,0.000000
345,0.500000
346,0.227670
347,0.000000
348,0.000000
349,0.187902
35,0.000000
350,0.000000
351,0.000000
352,0.000000
353,0.000000
354,0.000000
355,0.215338
356,0.000000
357,0.218104
358,1.000000
359,0.270238
36,0.000000
360,0.000000
361,1.000000
362,0.000000
363,0.000000
364,0.000000
365,0.386853
366,0.000000
367,0.182088
368,0.430677
369,0.000000
37,0.000000
370,0.000000
371,0.000000
372,0.000000
373,0.212746
374,0.500000
375,0.000000
376,0.000000
377,0.315465
378,0.000000
379,0.500000
38,0.000000
380,0.000000
381,0.000000
382,0.000000
383,0.000000
384,0.000000
385,0.000000
386,0.262650
387,0.000000
388,0.630930
389,0.000000
39,0.000000
390,0.000000
391,0.221065
392,0.000000
393,0.000000
394,0.000000
395,0.000000
396,0.630930
397,0.000000
398,0.000000
399,0.000000
4,0.000000
40,0.000000
400,0.333333
401,0.000000
402,0.000000
403,0.000000
404,0.000000
405,0.278943
406,0.000000
407,0.000000
408,0.000000
409,0.000000
41,0.244651
410,0.227670
411,0.000000
412,0.000000
413,0.227670
414,0.000000
415,0.250000
416,0.000000
417,0.178104
418,1.000000
419,0.000000
42,0.331926
420,0.315465
421,0.210310
422,0.000000
423,0.000000
424,0.289065
425,1.000000
426,0.000000
427,0.000000
428,0.500000
429,0.000000
43,0.000000
430,0.000000
431,0.386853
432,0.000000
433,0.000000
434,0.201849
435,0.315465
436,0.189200
437,0.000000
438,0.212746
439,0.000000
44,0.000000
440,0.231378
441,0.500000
442,0.218104
443,0.630930
444,0.000000
445,0.000000
446,0.255958
447,0.000000
448,1.000000
449,0.000000
45,0.212746
450,0.278943
451,0.000000
452,0.000000
453,0.203795
454,0.000000
455,1.000000
456,0.386853
457,0.289065
458,0.210310
459,0.000000
46,0.000000
460,0.000000
461,0.278943
462,0.244651
463,0.231378
464,0.196562
465,0.000000
466,0.000000
467,0.000000
468,0.000000
469,0.430677
47,0.000000
470,0.000000
471,0.000000
472,0.227670
473,0.000000
474,0.500000
475,0.000000
476,0.500000
477,0.000000
478,0.000000
479,0.000000
48,0.000000
480,0.000000
481,1.000000
482,0.190551
483,0.000000
484,0.000000
485,0.235409
486,1.000000
487,0.000000
488,0.244651
489,0.000000
49,0.000000
490,0.315465
491,0.630930
492,0.194959
493,0.000000
494,0.000000
495,0.000000
496,0.000000
497,0.289065
498,0.185449
499,0.289065
5,0.000000
50,0.000000
500,0.630930
501,0.000000
502,0.177184
503,1.000000
504,0.000000
505,0.000000
506,0.000000
507,0.000000
508,0.430677
509,0.000000
51,0.000000
510,0.000000
511,0.000000
512,0.000000
513,1.000000
514,0.000000
515,0.000000
516,0.430677
517,0.191959
518,0.430677
519,0.000000
52,0.000000
520,0.198240
521,0.000000
522,0.278943
523,0.244651
524,0.000000
525,0.356207
526,1.000000
527,0.000000
528,0.000000
529,0.000000
53,0.000000
530,0.000000
531,0.193426
532,0.000000
533,0.000000
534,0.000000
535,0.000000
536,0.250000
537,0.630930
538,0.000000
539,0.500000
54,0.301030
540,0.000000
541,1.000000
542,0.239812
543,0.000000
544,0.000000
545,0.250000
546,1.000000
547,0.333333
548,0.289065
549,0.201849
55,0.000000
550,0.000000
551,0.356207
552,0.000000
553,0.630930
554,0.000000
555,0.000000
556,0.000000
557,0.183169
558,0.000000
559,0.000000
56,0.000000
560,0.000000
561,0.500000
562,0.630930
563,0.000000
564,0.000000
565,0.000000
566,0.000000
567,0.000000
568,0.244749
569,0.000000
57,0.235409
570,0.430677
571,0.630930
572,0.000000
573,0.198240
574,0.255958
575,0.000000
576,0.231378
577,0.630930
578,0.239812
579,0.000000
58,0.000000
580,0.000000
581,0.000000
582,0.630930
583,0.630930
584,0.000000
585,0.630930
586,0.000000
587,0.630930
588,0.289065
589,1.000000
59,0.000000
590,0.183169
591,0.000000
592,0.000000
593,0.000000
594,0.500000
595,0.000000
596,0.630930
6,0.356207
60,0.000000
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,0.000000
68,0.116008
69,0.000000
7,0.000000
70,0.000000
71,0.000000
72,0.000000
73,0.000000
74,0.108640
75,0.000000
76,0.000000
77,0.187902
78,0.000000
79,0.000000
8,0.148041
80,0.000000
81,0.630930
82,0.000000
83,0.239812
84,0.000000
85,0.000000
86,0.000000
87,0.198240
88,0.000000
89,0.244651
9,0.000000
90,0.203795
91,0.430677
92,0.000000
93,0.000000
94,0.000000
95,0.000000
96,0.106993
97,0.000000
98,0.000000
99,0.000000
